account_id,label_kor
dart_DisclosureOfAnalysisOfInsuranceRevenueFromInsuranceContractsIssuedAbstract,발행보험의 보험수익 분석 공시 [개요]
dart_DisclosureOfAnalysisOfInsuranceRevenueFromInsuranceContractsIssuedExplanatory,발행보험의 보험수익 분석 공시 [문장영역]
dart_DisclosureOfAnalysisOfInsuranceRevenueFromInsuranceContractsIssuedLineItems,발행보험의 보험수익 분석 공시 [항목]
dart_DisclosureOfAnalysisOfInsuranceRevenueFromInsuranceContractsIssuedTable,발행보험의 보험수익 분석 공시 [표]
dart_DisclosureOfAnalysisOfInsuranceServiceExpensesFromInsuranceContractsIssuedAbstract,발행보험의 보험서비스비용 분석 공시 [개요]
dart_DisclosureOfAnalysisOfInsuranceServiceExpensesFromInsuranceContractsIssuedLineItems,발행보험의 보험서비스비용 분석 공시 [항목]
dart_DisclosureOfAnalysisOfInsuranceServiceExpensesFromInsuranceContractsIssuedTable,발행보험의 보험서비스비용 분석 공시 [표]
dart_DisclosureOfAnalysisOfInsuranceServiceExpensesFromReinsuranceContractsAbstract,재보험비용의 보험서비스비용 분석 공시 [개요]
dart_DisclosureOfAnalysisOfInsuranceServiceExpensesFromReinsuranceContractsLineItems,재보험비용의 보험서비스비용 분석 공시 [항목]
dart_DisclosureOfAnalysisOfInsuranceServiceExpensesFromReinsuranceContractsTable,재보험비용의 보험서비스비용 분석 공시
dart_DisclosureOfAnalysisOfInsuranceServiceResultsExplanatory,보험서비스결과 분석 공시 [문장영역]
dart_DisclosureOfAnalysisOfReinsuranceServiceResultsExplanatory,재보험서비스결과 분석 공시 [문장영역]
dart_DisclosureOfChangesInFinancialAssetsAtAmortisedCostAbstract,상각후원가측정금융자산에 대한 변동내역 [개요]
dart_DisclosureOfChangesInFinancialAssetsAtAmortisedCostLineItems,상각후원가측정금융자산에 대한 변동내역 [항목]
dart_DisclosureOfChangesInFinancialAssetsAtAmortisedCostTable,상각후원가측정금융자산에 대한 변동내역 [표]
dart_DisclosureOfChangesInFinancialAssetsAtFairValueThroughOtherComprehensiveIncomeAbstract,기타포괄손익-공정가치측정금융자산의 변동내역 [개요]
dart_DisclosureOfChangesInFinancialAssetsAtFairValueThroughOtherComprehensiveIncomeLineItems,기타포괄손익-공정가치측정금융자산의 변동내역 [항목]
dart_DisclosureOfChangesInFinancialAssetsAtFairValueThroughOtherComprehensiveIncomeTable,기타포괄손익-공정가치측정금융자산의 변동내역 [표]
dart_DisclosureOfContingentLiabilitiesContingentAssetsAndCommitmentsExplanatory,"우발부채, 우발자산 및 약정사항에 대한 공시 [문장영역]"
dart_DisclosureOfCreditRiskMitigatedByCollateralHeldAsSecurityAndOtherCreditEnhancementsAbstract,신용위험 경감효과 [개요]
dart_DisclosureOfCreditRiskMitigatedByCollateralHeldAsSecurityAndOtherCreditEnhancementsExplanatory,신용위험 경감효과 [문장영역]
dart_DisclosureOfCreditRiskMitigatedByCollateralHeldAsSecurityAndOtherCreditEnhancementsLineItems,신용위험 경감효과 [항목]
dart_DisclosureOfCreditRiskMitigatedByCollateralHeldAsSecurityAndOtherCreditEnhancementsTable,신용위험 경감효과 [표]
dart_DisclosureOfFairValueByHierarchyAssetsNotMeasuredAtFairValueInStatementOfFinancialPositionButForWhichFairValueIsDisclosedAbstract,"공정가치로 측정되지 않으나 공정가치가 공시되는 자산,부채의 서열체계별 공정가치, 자산 [개요]"
dart_DisclosureOfFairValueByHierarchyAssetsNotMeasuredAtFairValueInStatementOfFinancialPositionButForWhichFairValueIsDisclosedExplanatory,"공정가치로 측정되지 않으나 공정가치가 공시되는 자산,부채의 서열체계별 공정가치, 자산 [문장영역]"
dart_DisclosureOfFairValueByHierarchyAssetsNotMeasuredAtFairValueInStatementOfFinancialPositionButForWhichFairValueIsDisclosedLineItems,"공정가치로 측정되지 않으나 공정가치가 공시되는 자산,부채의 서열체계별 공정가치, 자산 [항목]"
dart_DisclosureOfFairValueByHierarchyAssetsNotMeasuredAtFairValueInStatementOfFinancialPositionButForWhichFairValueIsDisclosedTable,"공정가치로 측정되지 않으나 공정가치가 공시되는 자산,부채의 서열체계별 공정가치, 자산 [표]"
dart_DisclosureOfFairValueByHierarchyLiabilitiesNotMeasuredAtFairValueInStatementOfFinancialPositionButForWhichFairValueIsDisclosedAbstract,"공정가치로 측정되지 않으나 공정가치가 공시되는 자산,부채의 서열체계별 공정가치, 부채 [개요]"
dart_DisclosureOfFairValueByHierarchyLiabilitiesNotMeasuredAtFairValueInStatementOfFinancialPositionButForWhichFairValueIsDisclosedExplanatory,"공정가치로 측정되지 않으나 공정가치가 공시되는 자산,부채의 서열체계별 공정가치, 부채 [문장영역]"
dart_DisclosureOfFairValueByHierarchyLiabilitiesNotMeasuredAtFairValueInStatementOfFinancialPositionButForWhichFairValueIsDisclosedLineItems,"공정가치로 측정되지 않으나 공정가치가 공시되는 자산,부채의 서열체계별 공정가치, 부채 [항목]"
dart_DisclosureOfFairValueByHierarchyLiabilitiesNotMeasuredAtFairValueInStatementOfFinancialPositionButForWhichFairValueIsDisclosedTable,"공정가치로 측정되지 않으나 공정가치가 공시되는 자산,부채의 서열체계별 공정가치, 부채 [표]"
dart_DisclosureOfFeeAndCommissionIncomeExpenseAbstract,순수수료손익에 대한 공시 [개요]
dart_DisclosureOfFeeAndCommissionIncomeExpenseLineItems,순수수료손익에 대한 공시 [항목]
dart_DisclosureOfFeeAndCommissionIncomeExpenseTable,순수수료손익에 대한 공시 [표]
dart_DisclosureOfFinancialAssetsAtFairValueThroughProfitOrLossAbstract,당기손익-공정가치측정금융자산의 공시 [개요]
dart_DisclosureOfFinancialAssetsAtFairValueThroughProfitOrLossLineItems,당기손익-공정가치측정금융자산의 공시 [항목]
dart_DisclosureOfFinancialAssetsAtFairValueThroughProfitOrLossTable,당기손익-공정가치측정금융자산의 공시 [표]
dart_DisclosureOfFinancialAssetsByCategoryAbstract,금융자산 범주별 장부금액의 공시 [개요]
dart_DisclosureOfFinancialAssetsByCategoryExplanatory,금융자산 범주별 장부금액의 공시 [문장영역]
dart_DisclosureOfFinancialAssetsByCategoryLineItems,금융자산 범주별 장부금액의 공시 [항목]
dart_DisclosureOfFinancialAssetsByCategoryTable,금융자산의 범주별 공시 [표]
dart_DisclosureOfFinancialAssetsPledgedAsSecurityAbstract,담보로 제공된 금융자산에 대한 공시 [개요]
dart_DisclosureOfFinancialAssetsPledgedAsSecurityExplanatory,담보로 제공된 금융자산에 대한 공시 [문장영역]
dart_DisclosureOfFinancialAssetsPledgedAsSecurityLineItems,담보로 제공된 금융자산에 대한 공시 [항목]
dart_DisclosureOfFinancialAssetsPledgedAsSecurityTable,담보로 제공된 금융자산에 대한 공시 [표]
dart_DisclosureOfFinancialInstrumentsByCategoryExplanatory,범주별 금융상품에 대한 공시 [문장영역]
dart_DisclosureOfFinancialLiabilitiesAtFairValueThroughProfitOrLossExplanatory,당기손익인식금융부채에 대한 공시 [문장영역]
dart_DisclosureOfFinancialLiabilitiesByCategoryAbstract,금융부채 범주별 장부금액의 공시 [개요]
dart_DisclosureOfFinancialLiabilitiesByCategoryExplanatory,금융부채 범주별 장부금액의 공시 [문장영역]
dart_DisclosureOfFinancialLiabilitiesByCategoryLineItems,금융부채 범주별 장부금액의 공시 [항목]
dart_DisclosureOfFinancialLiabilitiesByCategoryTable,금융부채의 범주별 공시 [표]
dart_DisclosureOfFinancialRiskExplanatory,금융위험에 대한 공시 [문장영역]
dart_DisclosureOfFinancialTransactionsBetweenRelatedPartiesAbstract,특수관계자 자금거래에 관한 공시 [개요]
dart_DisclosureOfFinancialTransactionsBetweenRelatedPartiesExplanatory,특수관계자 자금거래에 관한 공시 [문장영역]
dart_DisclosureOfFinancialTransactionsBetweenRelatedPartiesLineItems,특수관계자 자금거래에 관한 공시 [항목]
dart_DisclosureOfFinancialTransactionsBetweenRelatedPartiesTable,특수관계자 자금거래에 관한 공시 [표]
dart_DisclosureOfInterestIncomeExpenseAbstract,순이자손익에 대한 공시 [개요]
dart_DisclosureOfInterestIncomeExpenseLineItems,순이자손익에 대한 공시 [항목]
dart_DisclosureOfInterestIncomeExpenseTable,순이자손익에 대한 공시 [표]
dart_DisclosureOfLegalProceedingsContingentLiabilityAbstract,법적소송우발부채에 대한 공시 [개요]
dart_DisclosureOfLegalProceedingsContingentLiabilityExplanatory,법적소송우발부채에 대한 공시 [문장영역]
dart_DisclosureOfLegalProceedingsContingentLiabilityLineItems,법적소송우발부채에 대한 공시 [항목]
dart_DisclosureOfLegalProceedingsContingentLiabilityTable,법적소송우발부채에 대한 공시 [표]
dart_DisclosureOfMaximumExposureToCreditRiskAbstract,신용위험의 최대노출정도 공시 [개요]
dart_DisclosureOfMaximumExposureToCreditRiskExplanatory,신용위험의 최대노출정도 공시 [문장영역]
dart_DisclosureOfMaximumExposureToCreditRiskLineItems,신용위험의 최대노출정도 공시 [항목]
dart_DisclosureOfMaximumExposureToCreditRiskTable,신용위험의 최대노출정도 공시 [표]
dart_DisclosureOfOtherAssetsAbstract,기타 자산에 대한 공시 [개요]
dart_DisclosureOfOtherAssetsLineItems,기타자산에 대한 공시 [항목]
dart_DisclosureOfOtherAssetsTable,기타자산에 대한 공시 [표]
dart_DisclosureOfOtherLiabilitiesAbstract,기타 부채에 대한 공시 [개요]
dart_DisclosureOfOtherLiabilitiesLineItems,기타부채에 대한 공시 [항목]
dart_DisclosureOfOtherLiabilitiesTable,기타부채에 대한 공시 [표]
dart_DisclosureOfOtherOperatingIncomeExpenseAbstract,기타영업손익 공시 [개요]
dart_DisclosureOfOtherOperatingIncomeExpenseLineItems,기타영업손익 공시 [항목]
dart_DisclosureOfOtherOperatingIncomeExpenseTable,기타영업손익 공시 [표]
dart_DisclosureOfOutstandingBalancesForRelatedPartyTransactionsAbstract,특수관계자거래의 채권·채무 잔액에 대한 공시 [개요]
dart_DisclosureOfOutstandingBalancesForRelatedPartyTransactionsExplanatory,특수관계자거래의 채권·채무 잔액에 대한 공시 [문장영역]
dart_DisclosureOfOutstandingBalancesForRelatedPartyTransactionsLineitems,특수관계자거래의 채권·채무 잔액에 대한 공시 [항목]
dart_DisclosureOfOutstandingBalancesForRelatedPartyTransactionsTable,특수관계자거래의 채권·채무 잔액에 대한 공시 [표]
dart_DisclosureOfQuantitativeInformationAboutLeaseLiabilitiesAbstract,리스부채에 대한 양적 정보 공시 [개요]
dart_DisclosureOfReconciliationOfActualClaimsComparedWithPreviousEstimatesAbstract,과거 추정치와 실제 보험금 차이 조정 공시 [개요]
dart_DisclosureOfReconciliationOfActualClaimsComparedWithPreviousEstimatesLineItems,과거 추정치와 실제 보험금 차이 조정 공시 [항목]
dart_DisclosureOfReconciliationOfActualClaimsComparedWithPreviousEstimatesTable,과거 추정치와 실제 보험금 차이 조정 공시 [표]
dart_DisclosureOfReconciliationOfChangesInInsuranceContractsIssuedByComponentsAbstract,보험계약부채(자산)의 보험계약 구성요소별 변동분에 대한 차이조정 공시 [개요]
dart_DisclosureOfReconciliationOfChangesInInsuranceContractsIssuedByComponentsExplanatory,보험계약부채(자산)의 보험계약 구성요소별 변동분에 대한 차이조정 공시 [문장영역]
dart_DisclosureOfReconciliationOfChangesInInsuranceContractsIssuedByComponentsLineItems,보험계약부채(자산)의 보험계약 구성요소별 변동분에 대한 차이조정 공시 [항목]
dart_DisclosureOfReconciliationOfChangesInInsuranceContractsIssuedByComponentsTable,보험계약부채(자산)의 보험계약 구성요소별 변동분에 대한 차이조정 공시 [표]
dart_DisclosureOfReconciliationOfChangesInInsuranceContractsIssuedByRemainingCoverageAndIncurredClaimsAbstract,"보험계약부채(자산)의 잔여보장부채 변동분과 발생사고부채 변동분의 차이조정 공시, 장기보험[ 개요 ]"
dart_DisclosureOfReconciliationOfChangesInInsuranceContractsIssuedByRemainingCoverageAndIncurredClaimsExplanatory,"보험계약부채(자산)의 잔여보장부채 변동분과 발생사고부채 변동분의 차이조정 공시, 장기보험[ 문장영역 ]"
dart_DisclosureOfReconciliationOfChangesInInsuranceContractsIssuedByRemainingCoverageAndIncurredClaimsLineItems,보험계약부채(자산)의 잔여보장부채 변동분과 발생사고부채 변동분의 차이조정에 대한 공시 [항목]
dart_DisclosureOfReconciliationOfChangesInInsuranceContractsIssuedByRemainingCoverageAndIncurredClaimsTable,보험계약부채(자산)의 잔여보장부채 변동분과 발생사고부채 변동분의 차이조정 공시 [표]
dart_DisclosureOfReconciliationOfChangesInInsuranceContractsLiabilityAssetExplanatory,보험계약부채(자산) 변동분의 차이조정 공시 [문장영역]
dart_DisclosureOfReconciliationOfChangesInReinsuranceContractsAssetLiabilityExplanatory,재보험계약자산(부채) 변동분의 차이조정 공시 [문장영역]
dart_DisclosureOfReconciliationOfChangesInReinsuranceContractsByComponentsAbstract,재보험계약자산(부채)의 보험계약 구성요소별 변동분에 대한 차이조정 공시 [개요]
dart_DisclosureOfReconciliationOfChangesInReinsuranceContractsByComponentsExplanatory,재보험계약자산(부채)의 보험계약 구성요소별 변동분에 대한 차이조정 공시 [문장영역]
dart_DisclosureOfReconciliationOfChangesInReinsuranceContractsByComponentsLineItems,재보험계약자산(부채)의 보험계약 구성요소별 변동분에 대한 차이조정 공시 [항목]
dart_DisclosureOfReconciliationOfChangesInReinsuranceContractsByComponentsTable,재보험계약자산(부채)의 보험계약 구성요소별 변동분에 대한 차이조정 공시 [표]
dart_DisclosureOfReconciliationOfChangesInReinsuranceContractsByRemainingCoverageAndIncurredClaimsAbstract,"재보험계약자산(부채)의 잔여보장부채 변동분과 발생사고부채 변동분의 차이조정 공시, 장기보험[ 개요 ]"
dart_DisclosureOfReconciliationOfChangesInReinsuranceContractsByRemainingCoverageAndIncurredClaimsExplanatory,"재보험계약자산(부채)의 잔여보장부채 변동분과 발생사고부채 변동분의 차이조정 공시, 장기보험[ 문장영역 ]"
dart_DisclosureOfReconciliationOfChangesInReinsuranceContractsByRemainingCoverageAndIncurredClaimsLineItems,재보험계약자산(부채)의 잔여보장부채 변동분과 발생사고부채 변동분의 차이조정에 대한 공시 [항목]
dart_DisclosureOfReconciliationOfChangesInReinsuranceContractsByRemainingCoverageAndIncurredClaimsTable,재보험계약자산(부채)의 잔여보장부채 변동분과 발생사고부채 변동분의 차이조정 공시 [표]
dart_DisclosureOfRegulatoryReserveAbstract,감독목적상 적립금에 대한 공시 [개요]
dart_DisclosureOfRegulatoryReserveAndAdjustedProfitLossNetOfRegulatoryReservesExplanatory,감독목적상 적립금 및 적립금 전입(환입) 후 조정이익에 대한 공시 [문장영역]
dart_DisclosureOfRegulatoryReserveExplanatory,감독목적상 적립금에 대한 공시 [문장영역]
dart_DisclosureOfRegulatoryReserveLineItems,감독목적상 적립금에 대한 공시 [항목]
dart_DisclosureOfRegulatoryReserveTable,감독목적상 적립금에 대한 공시 [표]
dart_DisclosuresOfTheReconciliationOfTheContractualServiceMarginAndTheAmountOfInsuranceRevenueSeparatelyForContractsUnderTheTransitionApproachesAbstract,전환방법 별 보험계약마진의 변동과 보험수익에 미치는 효과에 대한 공시 [개요]
dart_DisclosuresOfTheReconciliationOfTheContractualServiceMarginAndTheAmountOfInsuranceRevenueSeparatelyForContractsUnderTheTransitionApproachesExplanatory,전환방법 별 보험계약마진의 변동과 보험수익에 미치는 효과에 대한 공시 [문장영역]
dart_DisclosuresOfTheReconciliationOfTheContractualServiceMarginAndTheAmountOfInsuranceRevenueSeparatelyForContractsUnderTheTransitionApproachesLineItems,전환방법 별 보험계약마진의 변동과 보험수익에 미치는 효과에 대한 공시 [항목]
